apollo_person_id,company_name,company_domain,contact_name,contact_title,category_norm,proxy_use_case,title_tier,proxy_relevance
5e840f51b3aa240001756928,Clarivate,clarivate.com,Abhishek Sa***u,Data Engineering Manager,Other / Unknown,Needs validation,D,HIGH
57d5d579a6da9853f54bbd3d,Casper,casper.com,Gueven Ku***t,CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
54c15dc6746869163939aa01,Casper,casper.com,Cody St***n,Digital Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
5eef927b35154f0001dbffca,Casper,casper.com,Mackenzie Da***s,Product Marketing Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
611bd68d9ec04c00010365c9,Casper,casper.com,Torrie Be***p,"VP, Marketing",SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
66f3f2a977550e0001cff217,CHEQ,cheq.ai,Guy Ty***h,Founder & CEO,Other / Unknown,Needs validation,A,HIGH
66f691b3f17eb000012d5081,CHEQ,cheq.ai,Jason Pa***l,Field CTO,Other / Unknown,Needs validation,A,HIGH
66f4f5c7150b4f0001fc7c60,CHEQ,cheq.ai,Ehud Le***y,"Entrepreneur, Founder & Active Chairman",Other / Unknown,Needs validation,A,HIGH
66f5b5e19ccaac000102c86d,CHEQ,cheq.ai,Pini Da***n,VP of Engineering,Other / Unknown,Needs validation,B,HIGH
54a532f77468692cf095d984,CHEQ,cheq.ai,Sumit Ba***l,Head of Product Marketing,Other / Unknown,Needs validation,C,HIGH
60dadbcabad22600010d8647,CHEQ,cheq.ai,Robert Pa***k,Head of Product - Detection & Intelligence,Other / Unknown,Needs validation,C,HIGH
55706d337369646f122d2d00,CHEQ,cheq.ai,Gal Er***z,"Senior Product Manager, Marketing Security",Other / Unknown,Needs validation,D,HIGH
63e5d93ee377110001d618fe,Chargebee,chargebee.com,Krish Su***n,Co-Founder & CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
5e7c5135b0cff700010c209e,Chargebee,chargebee.com,Carson Gi***t,Chief of Staff to the CEO & Corporate Strategy,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
684e1d949521da0001cf4723,Chargebee,chargebee.com,Arishya Ba***u,Manager People Success Partner - CPO & CTO - India,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
63e63747b289be0001301060,Chargebee,chargebee.com,Rajaraman Sa***m,Co-founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
6100f9b749c10c00016fa039,Chargebee,chargebee.com,Saravanan Kp,Co-Founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
66edfb5d7aa4610001327066,Demand Metric,demandmetric.com,John Fo***t,Co-Founder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
5df35d889141a70001ece184,Qlik,qlik.com,Byron Ye***g,"CTO, Head of Data BU APAC",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
644906bdfe8b680001583762,Qlik,qlik.com,Sam Pi***n,CTO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66fa085d61199700018ef8ab,Qlik,qlik.com,Roberto Si***a,Chief Operating Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
6242a1a849085900017ba63c,Qlik,qlik.com,Thomas Go***r,"Field CTO, Analytics and AI",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
5fd870b52a7b1b0001f2530c,Qlik,qlik.com,Ted Or***e,Field CTO EMEA - Data Integration,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
60ccc0334aeb670001787110,Qlik,qlik.com,Andy Do***r,"VP of Engineering, SaaS Operations",Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
60e64814a9e2470001fa024d,Boomi,boomi.com,Matt Mc***y,Chief Technology Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66f7c288601a540001d2407c,Boomi,boomi.com,Valerie Ra***y,Chief Operating Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
690b55f93e79d30001eae272,Boomi,boomi.com,Steve Lu***s,Chair and CEO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
54aa5fe87468690b752f8f02,Boomi,boomi.com,Barry Ge***n,CTO - Channels & Alliances,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
55708d1e73696418e5dd0d00,Boomi,boomi.com,Emily Da***s,"Chief of Staff, Office of the CEO",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
680b157d8071af00012811a5,Boomi,boomi.com,Markus Mu***r,"Global Field CTO, API Management",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
60d85a17b8efb60001eeb929,Ecolab,ecolab.com,Larry Be***r,Executive VP and Chief Technical Officer,Other / Unknown,Needs validation,A,HIGH
66eae47ab856eb0001e76831,Ecolab,ecolab.com,Christophe Be***k,Chairman and CEO,Other / Unknown,Needs validation,A,HIGH
54a5fcfe74686932091f3fb9,Ecolab,ecolab.com,Darrell Br***n,President and Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
557099487369642612398e00,Ecolab,ecolab.com,Cathy Go***n,"Senior Vice President, Global Talent / CTO",Other / Unknown,Needs validation,A,HIGH
6517e157aa575d00014b70db,Ecolab,ecolab.com,Laura Be***r,"Director, CEO Communications",Other / Unknown,Needs validation,A,HIGH
66f2ff884af7e8000171235b,Flintfox by Enable,enable.com,Andrew Bu***t,Founder and CEO,Other / Unknown,Needs validation,A,HIGH
60cb1c282c487c0001dedfdc,Flintfox by Enable,enable.com,James Ta***r,VP of Engineering,Other / Unknown,Needs validation,B,HIGH
64ca4f9b5d94730001fc0071,ePB,epb.com,Janet Re***g,President & CEO-elect,Other / Unknown,Needs validation,A,HIGH
622e63a7c8016b0001f63aca,ePB,epb.com,Brittany Wa***r,Product Manager Strategist,Other / Unknown,Needs validation,D,HIGH
66f3182d116a790001375187,Paceantipiracy,paceap.com,Allen Cr***e,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66fa23939901a20001ed1f5f,Rocketreach.co,rocketreach.co,Julia Ki***l,COO,Other / Unknown,Needs validation,A,HIGH
66f2c13bd77b990001fc6ab6,Rocketreach.co,rocketreach.co,Jeremy Li***n,CTO,Other / Unknown,Needs validation,A,HIGH
66f2f33808a7210001a6afef,Rocketreach.co,rocketreach.co,Scott Kim,CEO,Other / Unknown,Needs validation,A,HIGH
66f589664f859e0001444843,Rocketreach.co,rocketreach.co,Amit Sh***g,Founder,Other / Unknown,Needs validation,A,HIGH
66f89c878dcef0000158a0b0,Rocketreach.co,rocketreach.co,Andrew Tso,Founder,Other / Unknown,Needs validation,A,HIGH
66f33d20b7404f0001d65f21,Diffbot,diffbot.com,Mike Tu***g,Founder and CEO,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66fe5b33d1abea0001a9382a,MARKT-PILOT PRICEGUIDE,markt-pilot.com,Anurag Ga***g,Chief Product and Technology Officer,Other / Unknown,Needs validation,A,HIGH
63c187f96539270001ac60ba,MARKT-PILOT PRICEGUIDE,markt-pilot.com,Amin Ou***i,Co-Founder,Other / Unknown,Needs validation,A,HIGH
60f9291d35e44b0001c688c1,MARKT-PILOT PRICEGUIDE,markt-pilot.com,Kai Wi***r,Vice President Engineering,Other / Unknown,Needs validation,B,HIGH
60d236699dcaf000012ffd79,Revionics,revionics.com,Jason Ca***l,"Regional Director, Pricing Strategy - North America",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
57389091f3e5bb1b22254e42,Revionics,revionics.com,Aakriti Bh***a,Vice President - Product Engineering and AI,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,HIGH
54a3ec1c7468692cf017c81d,Revionics,revionics.com,Guilherme Ca***a,Product Manager - Analytics,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
5d45624df65125c663f8cbe3,Revionics,revionics.com,Palak Jh***r,Product Manager L2,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
610917e9da30060001df3551,Revionics,revionics.com,Micah Tr***n,Group Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66ed3511ee90220001689aa6,Revenue Analytics,revenueanalytics.com,Mark Sj***h,Senior Vice President of Technology,Other / Unknown,Needs validation,B,HIGH
6577ebbe318966000112dd91,Revenue Analytics,revenueanalytics.com,Andrew Pe***e,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
66eb3e2f8d46dd0001b898a0,Signal AI,signal-ai.com,David Be***n,CEO,Other / Unknown,Needs validation,A,HIGH
66ec646c02d2a50001b9e226,Signal AI,signal-ai.com,Stephen Lu***s,Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
66f400902fe42f00017560dd,Signal AI,signal-ai.com,Alan Wr***t,VP of Engineering at Signal AI,Other / Unknown,Needs validation,B,HIGH
66f9fcaa83ba0c000176f23a,Signal AI,signal-ai.com,Margo Co***y,Head of Product Marketing,Other / Unknown,Needs validation,C,HIGH
66fbea6a78e1e000017037ef,Netcraft,netcraft.com,Andy Ide,COO,Other / Unknown,Needs validation,A,HIGH
66f7cc70601a540001d590f4,Netcraft,netcraft.com,Brian Ta***o,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
680fb469c19a3f00019df71a,Netcraft,netcraft.com,Ryan Wo***y,CEO,Other / Unknown,Needs validation,A,HIGH
6048fc3b762bdb0001fcb3fe,Netcraft,netcraft.com,Vicki Wi***g,VP APAC Co-ordination and Director of Engineering,Other / Unknown,Needs validation,A,HIGH
54aa954c7468690630ffc20c,Netcraft,netcraft.com,Oliver Pr***e,Product Lead,Other / Unknown,Needs validation,D,HIGH
609cf31bfd467a0001cb2b85,Beauhurst,beauhurst.com,Toby Au***n,CEO & Co-founder,Other / Unknown,Needs validation,A,HIGH
5fdedc19caaa0c00015d8b74,Beauhurst,beauhurst.com,Kevin Ma***h,Head of Data Engineering,Other / Unknown,Needs validation,C,HIGH
54abc7847468692a6bdfbc0c,Beauhurst,beauhurst.com,Alex He***n,Head of Product Engineering,Other / Unknown,Needs validation,C,HIGH
57d9a6d1a6da98729bd72197,Beauhurst,beauhurst.com,Zahra Ma***i,Deputy Head of Data Curation,Other / Unknown,Needs validation,C,HIGH
66f425641006250001df523f,Ionos,ionos.com,Achim We***s,CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
61dc6c268049f300011abdbd,Ionos,ionos.com,Sebastian Me***s,Director SEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66fbc3e918e2ee00014c599b,Ionos,ionos.com,Hueseyin Do***n,COO & Chief People Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
629ffea9094dec0001c2a794,Ionos,ionos.com,Moritz Ob***r,Senior Vorstandsreferent CTO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66fbd6ea3a4380000102a8a6,Ionos,ionos.com,Markus No***a,CTO / Mitglied des Vorstands,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
57e1af8ca6da985737bb6045,Ionos,ionos.com,Anne-Laure Wo***r,SEO Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
666152e6a218370001428852,LocaliQ,localiq.com,Tara Pe***t,Founder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66fa3fc74403d800010a8b35,LocaliQ,localiq.com,Clement Yu,Vice President of Engineering,SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
68d24bb081604e00017e1bd1,LocaliQ,localiq.com,Lauren Ad***s,Digital Marketing Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
65ba27133ea8840001df5b73,LocaliQ,localiq.com,Nicola Mo***t,SEO Client Success Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
62b2254d409f43000108e631,LocaliQ,localiq.com,Kendall Ca***e,Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
60cd1a21362e730001e9a93c,LocaliQ,localiq.com,Todd Ph***p,Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
57e11ac5a6da987d840f3915,Firstinsight,firstinsight.com,Mangal An***n,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
66f816ccf3aaa2000117156b,Firstinsight,firstinsight.com,Joydeep Ha***r,Coo/cco,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
6779073b77c0020001f6676a,Shogun,getshogun.com,Phillip Mo***n,Chief Executive Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66ee9c5c891e970001ead1d0,Shogun,getshogun.com,Finbarr Ta***r,Founder & Board Director,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
611c4b342b306c0001ecd02e,Upguard,upguard.com,Craig Ba***r,VP of Engineering,Other / Unknown,Needs validation,B,HIGH
5d1e14adf3e5bb7063623e0f,Upguard,upguard.com,Joe Na***u,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
57dde37da6da987b35084c4d,Upguard,upguard.com,Lisa Ba***o,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
676acd1126afa400016e8386,Jaeves,https://jaeves.com/,Abdalrohman Al***i,Founder CEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f40e21bfbffe00012a2a30,Exxat Systems,exxat.com,Aarti Va***v,Founder and CEO,Other / Unknown,Needs validation,A,HIGH
57d99f7ca6da9872223224aa,Exxat Systems,exxat.com,Arun Ga***m,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
681869449c0ab40001bf4186,Exxat Systems,exxat.com,Kunal Va***v,Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
5fb7fa602122690001b63f6c,Exxat Systems,exxat.com,Vaibhav Bo***a,Co-Founder,Other / Unknown,Needs validation,A,HIGH
67aee0ddcd233b00011df820,Exxat Systems,exxat.com,Akshay Si***h,"Deputy Vice President, Vertical HR Lead, Tech",Other / Unknown,Needs validation,B,HIGH
66f40c347364e900018390b9,Ba&sh,ba-sh.com,Sharon Kr***f,Co-founder and Global CEO,Other / Unknown,Needs validation,A,HIGH
67a389cff9f47400019845d1,Ba&sh,ba-sh.com,Jimmy Lam,CEO Asia Pacific,Other / Unknown,Needs validation,A,HIGH
59e6789ea6da986f664f11b2,Ba&sh,ba-sh.com,Rahav Zu***a,Chief Executive Officer North America,Other / Unknown,Needs validation,A,HIGH
66f2ad258106670001f0e378,Telus,telus.com,Darren En***e,President and CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
5f585b574e440d00015f9b23,Telus,telus.com,Garry Gr***s,Vice President of Engineering - Consumer Division,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,HIGH
696d79cb6691890001e5f39c,Telus,telus.com,Hasan Ja***i,"VP of Engineering, Digital Business Solutions",E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,HIGH
63a5dc694888d00001f1e271,Telus,telus.com,Bruce Ca***s,Senior Product/Pricing Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
5f80e6c880d23d0001698bad,Telus,telus.com,Apul Vy***s,Senior Pricing Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66effb92ea68a200010a0ae8,Demandtec,demandtec.com,Jack Ti***a,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
5eda2d8cf83cfc0001b89659,Demandtec,demandtec.com,Allen Cai,Director of DemandTec Lifecycle Pricing,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
54a32f7074686935be3bab5a,Demandtec,demandtec.com,Brett Da***s,Head of Product Management,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,HIGH
63dbab832bc8900001e2efc3,Demandtec,demandtec.com,Monika Ko***a,Senior Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66f11304fdb10400013ceda0,Crownpeak DQM,crownpeak.com,Matthew Pi***y,Chief Executive Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
60a4ed78a8fc3f00019813b8,Crownpeak DQM,crownpeak.com,Bjorn La***i,Chief Product and Technology Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
54a44fa97468692cf0ce5b3d,Crownpeak DQM,crownpeak.com,Johan Wi***s,"SVP, Global Sales and Marketing (CRO)",SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
606fc7a73da4d500019cdf09,Crownpeak DQM,crownpeak.com,Paul Ta***r,"Vice President, Product & General Manager | Digital Assurance & DXM",SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
57d613c0a6da98062349f632,Crownpeak DQM,crownpeak.com,Timo Kl***f,Head of Product,SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
55bf501173696413486f0500,Crownpeak DQM,crownpeak.com,Yann Ro***e,Senior Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
5d51a9caa3ae61046ad7e224,Crownpeak DQM,crownpeak.com,Beata Pa***b,Senior Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
60ece96d66397200012f3828,Similarweb,similarweb.com,Limor Ba***z,SEO Director,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f0157b6001960001755813,Similarweb,similarweb.com,Lior De***i,Chief Operations Officer,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
6701464c23d9e00001cfe183,Similarweb,similarweb.com,Omar Di***w,Co-Founder,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
65a6b293911c6d0001c0d917,Similarweb,similarweb.com,Yael Op***m,"Head of Product, AI Innovation",SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
54a4f9bd7468693676165872,Similarweb,similarweb.com,Shai Be***y,SEO Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
6138fa52f9b6ef00016ee5d2,Similarweb,similarweb.com,Maayan Ba***r,Search Engine Optimization Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
623819f1c54d7a0001eaeae8,Semrush,semrush.com,William Wa***r,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
6113f9087b37a60001895038,Semrush,semrush.com,Oleg Kr***v,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
63dd2100e0eac8000173283a,Semrush,semrush.com,Aleksey Bo***o,Vice President of Engineering,Other / Unknown,Needs validation,B,HIGH
62b076dba675270001f34ce9,Semrush,semrush.com,Nikita Za***v,Vice President of Engineering,Other / Unknown,Needs validation,B,HIGH
5ff92d4f67a5120001b22ccb,Semrush,semrush.com,Idan Sh***n,Head of Product,Other / Unknown,Needs validation,C,HIGH
65d48ce0e82a11000108c3d4,Semrush,semrush.com,Xenia Vo***k,Head of Product,Other / Unknown,Needs validation,C,HIGH
66f5baa5af041700019c6b77,Birdeye,birdeye.com,David Le***n,President & COO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
607964e73eee5d000102c4ee,Birdeye,birdeye.com,Ruchika Ba***a,Director - Content Marketing & SEO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
5d3b2a1ea3ae61e4a584da29,Birdeye,birdeye.com,Avtar Ma***n,Global Director - SEO (GenAI Marketing Expert),SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f3ec9013131500017fbe0e,Birdeye,birdeye.com,Neeraj Gu***a,"Co-founder, President R&D / CS",SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
611ad92857ee2c0001092f2b,Birdeye,birdeye.com,Ameya Vi***r,VP Engineering,SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
691bec9968c86e0001684123,Birdeye,birdeye.com,Naveen Sa***a,Senior Vice President of Engineering,SEO / SERP Data,SERP scraping / rank tracking,B,HIGH
624aec6cf7c9df00015915be,Birdeye,birdeye.com,Zach Wa***n,"Head of Enterprise Growth, Account Managagement",SEO / SERP Data,SERP scraping / rank tracking,C,HIGH
60ef5efe6673bf0001157fb6,Dunnhumby,dunnhumby.com,Ben Bu***l,CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
66ff1c582dac9b0001b852e3,Dunnhumby,dunnhumby.com,Stefanie Gr***s,Head of Product,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,HIGH
66f92407de27170001fc9831,Dunnhumby,dunnhumby.com,Sam Ab***t,Head of Product Operations,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,HIGH
54a504917468692abf791376,Dunnhumby,dunnhumby.com,Reema Ti***i,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
5e7acd758d17fc00018ac302,Dunnhumby,dunnhumby.com,Anuj Ve***a,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66f1cc13c6d43500018d8282,Fivetran,fivetran.com,Taylor Br***n,COO & Cofounder,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
60ffd2e272f2860001cab423,Fivetran,fivetran.com,Meel Ve***e,Chief Technology Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
66f0530376c76500010337e2,Fivetran,fivetran.com,George Fr***r,Chief Executive Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
54a4857b7468693b8cc7cc4d,Fivetran,fivetran.com,Spencer Sc***f,"Chief of Staff, Office of the COO",Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,HIGH
60fffde6d7c0400001d81408,Fivetran,fivetran.com,Mark Wh***e,"Vice President, Engineering",Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
66f7a65bfa32f9000186da15,Fivetran,fivetran.com,Stephanie Du***l,"Vice President of Engineering, Strategy and Operations",Web Scraping / Data Extraction,Web crawling / data extraction at scale,B,HIGH
6219ad1dc845a00001e27112,Fivetran,fivetran.com,Nagaraj Gu***m,Data Engineering Manager,Web Scraping / Data Extraction,Web crawling / data extraction at scale,D,HIGH
66f1a9113630d80001c9e0bb,BrightEdge,brightedge.com,Lemuel Pa***k,Co-Founder & CTO,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
66f41ad05ad6c20001b64f1a,BrightEdge,brightedge.com,Jim Yu,Founder & Exec Chair,SEO / SERP Data,SERP scraping / rank tracking,A,HIGH
5c5f6ed480f93ed717c372c9,BrightEdge,brightedge.com,Laura Ni***e,Search Engine Optimization Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
5ea62f55327315000167bcad,BrightEdge,brightedge.com,Mallory Wi***n,Search Engine Optimization Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
57df7694a6da980b148071b7,BrightEdge,brightedge.com,Joanne Lee,Product Manager,SEO / SERP Data,SERP scraping / rank tracking,D,HIGH
60e4b6e9a6ff000001410413,Unitedlex,unitedlex.com,Renee Me***l,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
606d7ecfcdabde0001cc5517,Unitedlex,unitedlex.com,Fabio Ho***n,Senior Vice President of Engineering,Other / Unknown,Needs validation,B,HIGH
60c0b7f406f9e80001b1bf8d,Unitedlex,unitedlex.com,Bineet Bh***n,Vice President - IP Business Development and Technology,Other / Unknown,Needs validation,B,HIGH
557105487369646125aaec00,Unitedlex,unitedlex.com,Steven Pa***n,Data Product Manager,Other / Unknown,Needs validation,D,HIGH
628da342972b3400012cf5c5,Unitedlex,unitedlex.com,Deepthi Ta***a,Sr Engineering Manager - Data Engineering and Data Operations,Other / Unknown,Needs validation,D,HIGH
693688e3e06801000147ef08,Threat Command by Rapid7,rapid7.com,Corey Th***s,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
6102b8b62897f9000163d091,Threat Command by Rapid7,rapid7.com,Toshiyuki Ma***a,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
66f51c9f6b268f0001e21c08,Threat Command by Rapid7,rapid7.com,Thom La***d,EMEA CTO,Other / Unknown,Needs validation,A,HIGH
608b992dde76440001559d57,Threat Command by Rapid7,rapid7.com,Robin Lo***g,"Field CTO, APAC at Rapid7",Other / Unknown,Needs validation,A,HIGH
61800a97e74ec20001e579e3,Threat Command by Rapid7,rapid7.com,Allen Ro***s,"VP Engineering, Surface Command",Other / Unknown,Needs validation,B,HIGH
624c3251cfd01500011c02db,Threat Command by Rapid7,rapid7.com,Carlie Bo***r,"VP of Engineering, Threat Detection and Response",Other / Unknown,Needs validation,B,HIGH
6114aec179718d0001f8a414,Threat Command by Rapid7,rapid7.com,Vaclav Rek,Head of Data Engineering,Other / Unknown,Needs validation,C,HIGH
66f67a886f22e7000170bb35,Zilliant,zilliant.com,Russ Ha***n,Chief Technology Officer,Other / Unknown,Needs validation,A,HIGH
66f2bb748106670001f2f2f8,Zilliant,zilliant.com,Pascal Ya***e,Chief Executive Officer & Member of the Board,Other / Unknown,Needs validation,A,HIGH
57e1738aa6da987dd427d3cc,Zilliant,zilliant.com,Thomas De***e,VP of Solution Engineering,Other / Unknown,Needs validation,B,HIGH
6513d97307d44c0001568f2f,Zilliant,zilliant.com,Joshua As***h,Senior Product Manager,Other / Unknown,Needs validation,D,HIGH
54a780a274686975f8a53a3b,Zilliant,zilliant.com,Mitchell Gr***n,Technical Product Manager,Other / Unknown,Needs validation,D,HIGH
66f11a0e82fdc50001ceaaf1,Key Lime Labs: Competitive Insights,keylimeinteractive.com,Anacarla Ca***o,COO,Other / Unknown,Needs validation,A,HIGH
66f1477de98ffd0001e09195,EDITED,edited.com,Doug Ko***d,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
66ece23e18e4db0001763940,EDITED,edited.com,David Ha***g,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
54c2722d7468697af708479a,EDITED,edited.com,Joanna Br***r,Founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,HIGH
60f6a0797634210001fd35e7,EDITED,edited.com,Jennifer Day,Group Data Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
55714f7e73696457efac7300,EDITED,edited.com,Kelly Bu***r,Group Product Manager: Market Intelligence,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,HIGH
66f380f61753440001cff049,Apptopia,apptopia.com,Jonathan Kay,Founder & CEO,Other / Unknown,Needs validation,A,HIGH
60fbec81c30cd80001e728cf,Apptopia,apptopia.com,Sergey Ya***y,VP of Data Engineering,Other / Unknown,Needs validation,B,HIGH
54a7c126746869730a1d8350,Apptopia,apptopia.com,Marissa Mi***r,Head of Applied Data Science,Other / Unknown,Needs validation,C,HIGH
66fa4e749006e9000128ecb4,Nielsen,nielsen.com,Karthik Rao,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
6153e6dcb2a3050001e053c8,Nielsen,nielsen.com,Imelda Ra***s,Chief Operating Officer,Other / Unknown,Needs validation,A,HIGH
6099daaff63ae30001eca01b,Nielsen,nielsen.com,Anil Go***l,CTPO | CTO,Other / Unknown,Needs validation,A,HIGH
6727f3e4eb0dd20001c9f5e5,Nielsen,nielsen.com,Pankaj Sa***a,Vice President - Technology,Other / Unknown,Needs validation,B,HIGH
60e53406407824000133d152,Nielsen,nielsen.com,Steven Sp***e,VP of Technology,Other / Unknown,Needs validation,B,HIGH
66f2a745ddfb4a0001db9c6d,Mimecast,mimecast.com,Marc Za***f,Chief Executive Officer,Other / Unknown,Needs validation,A,HIGH
64eeb67d5386a7000196707e,Mimecast,mimecast.com,Edwin Mo***o,Field CTO,Other / Unknown,Needs validation,A,HIGH
610cbbbf6a64ec000174b76a,Mimecast,mimecast.com,Khetan Ga***r,Field CTO EMEA,Other / Unknown,Needs validation,A,HIGH
611077b75df6e80001774e37,Mimecast,mimecast.com,John Ta***r,APAC Field CTO,Other / Unknown,Needs validation,A,HIGH
